DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
75,76,78,61,96,60,62,6,4,2,Deep Learning,R,DATA Scientist
88,81,93,78,78,81,78,9,5,3,Java,Oracle,Software Engineer
38,42,34,36,3,22,60,4,10,1,HTML/CSS,C/C++,Tech Support
64,88,64,85,34,80,76,6,6,2,C/C++,MYSQL,Database Administrator
82,83,50,43,15,37,62,1,9,3,React,React,UI/UX
99,88,53,43,94,35,59,4,7,9,MYSQL,Photoshop,Web Developer
80,33,51,56,95,36,62,9,6,4,R,C/C++,DATA Scientist
65,14,36,6,20,65,71,5,6,1,HTML/CSS,C/C++,Tech Support
81,43,20,44,25,38,60,2,5,0,HTML/CSS,Python,Tech Support
37,9,88,59,78,29,61,5,5,1,Python,C/C++,Software Engineer
53,41,68,99,43,73,60,7,7,2,Python,HTML/CSS,Database Administrator
40,55,88,96,40,66,87,5,6,0,Linux,Oracle,Database Administrator
69,90,71,89,44,40,51,6,6,3,HTML/CSS,C/C++,Database Administrator
22,77,90,84,18,45,66,1,5,5,Python,MYSQL,Software Engineer
61,18,38,35,21,33,80,1,9,0,HTML/CSS,HTML/CSS,UI/UX
67,99,84,66,58,72,63,5,5,3,C/C++,HTML/CSS,Database Administrator
12,36,38,26,4,18,61,3,7,0,HTML/CSS,GitHub,UI/UX
82,73,82,32,24,87,72,4,10,8,HTML/CSS,Angular,Software Engineer
86,85,57,68,91,14,69,10,6,4,R,R,DATA Scientist
26,90,86,77,34,75,87,7,5,3,Linux,Oracle,Database Administrator
37,37,14,42,10,18,80,3,7,4,Photoshop,GitHub,UI/UX
43,67,87,79,85,70,87,7,7,0,HTML/CSS,BASH/SHELL,Network Engineer
66,8,73,53,43,48,46,8,9,8,HTML/CSS,HTML/CSS,Web Developer
71,90,92,85,80,88,64,6,4,0,Linux,C/C++,Software Engineer
80,29,90,59,91,82,67,7,4,3,Oracle,Machine Learning,DATA Scientist
6,20,80,45,35,32,63,4,5,1,C/C++,Linux,Tech Support
83,34,55,51,85,67,70,6,4,3,Pytorch,MYSQL,DATA Scientist
85,79,76,56,83,80,71,5,6,7,MYSQL,Machine Learning,DATA Scientist
75,65,37,89,7,63,79,7,6,1,Oracle,Python,Tech Support
45,48,49,28,2,23,63,4,10,3,Python,HTML/CSS,UI/UX
52,88,79,54,35,40,51,6,7,8,GitHub,Node.js,Web Developer
28,68,48,53,29,19,59,5,8,5,HTML/CSS,HTML/CSS,UI/UX
65,92,34,72,85,94,80,5,3,1,Linux,Java,Database Administrator
77,92,81,89,72,89,74,8,6,2,React,Linux,Software Engineer
84,51,79,99,77,83,65,9,6,2,Cisco Packet tracer,Python,Network Engineer
93,27,29,87,64,78,83,4,7,0,HTML/CSS,C/C++,Tech Support
21,87,6,76,16,73,60,6,6,2,React,HTML/CSS,DATA Scientist
48,98,58,42,27,21,86,4,7,4,Photoshop,HTML/CSS,UI/UX
40,14,68,86,22,29,82,4,2,3,HTML/CSS,HTML/CSS,UI/UX
62,84,58,50,67,29,79,6,7,4,Javascript,Pytorch,DATA Scientist
83,30,65,54,22,31,81,8,8,3,Pytorch,MYSQL,DATA Scientist
50,8,38,46,19,49,89,4,9,3,Javascript,HTML/CSS,UI/UX
6,82,19,48,25,47,74,6,7,4,React,HTML/CSS,Web Developer
16,18,9,99,43,49,81,3,4,1,C/C++,C/C++,Tech Support
62,99,77,59,52,50,64,6,4,5,Oracle,Linux,Database Administrator
15,40,81,35,41,48,75,4,7,1,Java,Python,Tech Support
55,80,93,67,59,36,67,6,5,9,Ansible,Linux,Database Administrator
30,26,58,45,15,35,50,6,7,5,GitHub,HTML/CSS,UI/UX
99,70,89,76,84,85,63,8,7,9,Angular,Javascript,Software Engineer
78,70,80,70,86,87,76,6,5,3,Python,BASH/SHELL,Software Engineer
54,52,59,69,92,14,80,5,7,4,Java,HTML/CSS,Tech Support
51,91,88,71,43,30,81,5,7,3,React,Node.js,Database Administrator
7,25,82,75,37,56,56,6,7,1,Linux,Javascript,Database Administrator
71,24,79,67,38,35,74,5,7,3,HTML/CSS,Angular,Database Administrator
48,10,6,35,5,33,51,3,10,4,React,React,UI/UX
81,62,81,71,75,80,80,10,6,4,Python,HTML/CSS,Software Engineer
80,63,37,82,88,80,74,7,6,3,Linux,C/C++,Network Engineer
57,82,61,70,45,54,84,7,7,4,MYSQL,Oracle,Database Administrator
81,19,32,82,94,20,67,1,7,5,C/C++,HTML/CSS,UI/UX
67,87,74,42,56,35,59,5,9,10,Angular,Java,Web Developer
94,88,61,89,76,66,62,10,6,4,R,Python,Software Engineer
67,82,81,70,49,50,69,7,5,0,Python,Linux,Database Administrator
65,98,78,84,45,43,67,6,5,0,HTML/CSS,HTML/CSS,Database Administrator
67,79,74,53,57,51,59,6,5,3,Oracle,MYSQL,Database Administrator
67,26,71,66,97,62,60,7,6,8,Python,Tensorflow,DATA Scientist
97,78,92,82,81,82,66,10,6,7,Angular,C/C++,Software Engineer
83,94,6,64,86,85,89,7,7,3,C/C++,HTML/CSS,DATA Scientist
75,67,42,67,90,25,81,2,4,1,Python,HTML/CSS,DATA Scientist
10,38,24,22,12,18,55,1,7,1,HTML/CSS,HTML/CSS,Tech Support
75,88,84,47,80,88,67,6,7,4,Linux,C/C++,Software Engineer
7,96,68,73,52,80,75,7,7,3,Linux,HTML/CSS,Database Administrator
7,88,82,70,54,57,60,6,5,8,Python,HTML/CSS,Database Administrator
39,57,70,29,43,32,67,5,5,0,HTML/CSS,C/C++,Tech Support
48,62,73,86,35,33,54,6,7,5,GitHub,Angular,Web Developer
73,63,90,88,77,64,79,5,5,1,HTML/CSS,Cisco Packet tracer,Network Engineer
58,81,60,56,31,40,42,6,9,4,Angular,HTML/CSS,Web Developer
64,86,89,85,70,82,72,7,6,3,C/C++,HTML/CSS,Software Engineer
85,78,76,85,83,72,78,3,5,1,Linux,MYSQL,Network Engineer
73,80,62,61,93,65,71,6,4,2,Cisco Packet tracer,Pytorch,DATA Scientist
94,68,79,82,76,84,68,7,6,1,Python,Python,Software Engineer
6,8,6,36,26,33,80,4,9,1,Javascript,HTML/CSS,Tech Support
63,85,84,49,43,52,60,6,7,6,Angular,MYSQL,Web Developer
39,83,40,40,24,17,47,3,10,5,GitHub,Photoshop,UI/UX
43,20,46,28,25,17,82,3,9,3,HTML/CSS,Javascript,UI/UX
86,70,92,73,88,65,78,6,6,2,Javascript,Oracle,DATA Scientist
91,80,87,77,81,93,70,8,6,8,Python,HTML/CSS,Software Engineer
11,78,67,50,78,64,70,6,5,1,Python,Linux,DATA Scientist
84,48,32,31,73,35,80,8,6,3,Javascript,HTML/CSS,UI/UX
59,81,68,89,3,40,53,6,7,7,Node.js,GitHub,Web Developer
75,69,46,33,13,26,65,4,6,8,Python,HTML/CSS,Tech Support
28,33,17,38,7,33,62,5,8,0,HTML/CSS,GitHub,Tech Support
36,70,70,60,95,73,68,7,6,1,Tensorflow,Pytorch,DATA Scientist
87,25,78,52,73,80,61,7,7,4,R,GitHub,DATA Scientist
61,75,71,77,80,98,62,7,4,6,MYSQL,Oracle,Software Engineer
21,33,32,35,18,14,59,1,7,4,Javascript,GitHub,UI/UX
52,85,75,72,60,54,70,6,7,3,Linux,C/C++,Database Administrator
77,11,44,25,20,28,64,5,5,5,Photoshop,Java,UI/UX
92,77,80,85,72,90,71,6,7,8,HTML/CSS,Python,Software Engineer
55,6,61,32,8,67,70,4,5,0,Linux,C/C++,Database Administrator
82,97,25,74,83,86,69,7,7,0,HTML/CSS,Python,Software Engineer
84,87,83,75,79,88,81,7,6,1,Oracle,Oracle,Software Engineer
66,60,81,55,82,80,79,8,6,10,C/C++,MYSQL,Software Engineer
23,48,38,25,20,18,63,2,7,1,HTML/CSS,Figma,UI/UX
91,82,68,51,84,86,67,7,5,6,Angular,React,Software Engineer
50,83,74,52,15,31,50,6,7,5,Angular,React,Web Developer
77,92,75,96,49,40,70,6,5,0,Oracle,Linux,Database Administrator
85,68,47,23,78,61,71,3,6,3,C/C++,Pytorch,DATA Scientist
70,44,61,26,49,35,62,2,3,1,Photoshop,C/C++,UI/UX
77,51,6,28,16,34,69,3,5,1,GitHub,Ansible,Tech Support
48,36,47,29,8,78,62,4,4,0,GitHub,Javascript,UI/UX
94,82,88,73,79,86,61,9,7,1,Angular,Angular,Software Engineer
63,88,86,70,85,69,85,7,7,6,Oracle,Linux,Database Administrator
78,90,84,69,86,86,75,10,4,3,C/C++,Python,DATA Scientist
25,77,76,62,85,40,74,6,5,4,Linux,Tensorflow,DATA Scientist
74,99,82,89,45,76,78,5,5,1,C/C++,Linux,Database Administrator
82,76,72,62,34,71,80,8,6,2,Tensorflow,Deep Learning,DATA Scientist
27,24,86,10,20,14,67,7,7,8,HTML/CSS,HTML/CSS,Web Developer
33,44,7,93,75,78,70,8,5,0,Python,Cisco Packet tracer,Network Engineer
67,77,54,43,35,37,73,1,7,4,GitHub,HTML/CSS,UI/UX
35,10,39,33,1,35,79,4,9,4,Oracle,GitHub,UI/UX
84,77,78,44,77,68,61,7,6,2,Python,C/C++,Software Engineer
75,23,85,36,27,34,55,5,7,5,HTML/CSS,Cisco Packet tracer,Web Developer
63,38,68,31,16,32,65,5,7,5,Photoshop,HTML/CSS,Web Developer
18,36,50,20,1,31,65,3,7,0,Python,C/C++,Tech Support
53,83,77,75,36,49,46,5,9,4,C/C++,HTML/CSS,Database Administrator
88,46,62,59,98,85,79,6,6,1,Python,R,DATA Scientist
86,52,75,99,77,88,71,8,5,4,Cisco Packet tracer,Python,DATA Scientist
82,32,86,12,84,33,67,2,5,0,BASH/SHELL,Python,Network Engineer
48,94,86,53,98,73,83,7,7,3,Linux,C/C++,Database Administrator
72,64,17,69,86,83,60,6,5,3,Tensorflow,Tensorflow,DATA Scientist
24,90,79,73,32,71,69,7,4,2,Linux,HTML/CSS,Database Administrator
69,78,53,22,49,72,69,6,10,1,Linux,HTML/CSS,Tech Support
83,75,74,64,75,73,64,8,7,2,Linux,BASH/SHELL,DATA Scientist
58,11,73,38,46,48,57,4,8,0,GitHub,GitHub,Web Developer
50,79,94,54,55,57,74,4,7,4,MYSQL,MYSQL,Database Administrator
36,28,39,40,22,31,82,2,9,4,HTML/CSS,HTML/CSS,UI/UX
67,87,75,76,15,56,76,5,5,3,Linux,MYSQL,Database Administrator
75,14,57,56,92,60,79,4,5,3,Tensorflow,Machine Learning,DATA Scientist
57,82,93,58,63,55,80,5,4,2,GitHub,C/C++,Database Administrator
67,92,80,53,22,50,42,4,9,4,MYSQL,HTML/CSS,Web Developer
68,82,60,67,53,43,60,5,4,3,C/C++,Pytorch,Database Administrator
27,48,28,25,16,18,84,1,10,1,Figma,C/C++,UI/UX
86,29,49,49,70,91,75,5,4,0,Python,HTML/CSS,Tech Support
40,79,12,48,15,24,61,1,9,5,Javascript,GitHub,UI/UX
76,89,70,60,75,84,67,6,6,2,BASH/SHELL,Deep Learning,DATA Scientist
38,35,59,26,85,50,79,4,5,4,Python,MYSQL,Tech Support
11,38,54,38,25,16,89,3,9,4,Photoshop,HTML/CSS,UI/UX
73,87,74,84,68,66,65,4,5,3,Python,MYSQL,Database Administrator
75,83,70,86,71,92,61,7,6,6,Python,C/C++,Software Engineer
61,95,80,70,44,60,63,6,7,3,Linux,HTML/CSS,Database Administrator
73,80,82,89,87,69,71,6,6,2,BASH/SHELL,Javascript,Software Engineer
88,78,57,21,76,77,64,2,4,4,Python,Linux,Tech Support
90,83,80,58,85,84,64,7,7,7,Python,Linux,Software Engineer
70,61,86,84,88,55,62,10,5,0,Wire Shark,Linux,Network Engineer
89,18,73,49,21,39,72,1,4,7,Javascript,GitHub,UI/UX
76,7,39,65,86,86,74,5,5,0,C/C++,MYSQL,DATA Scientist
45,22,30,56,39,38,57,5,9,6,Javascript,HTML/CSS,Web Developer
37,84,67,53,46,61,69,6,7,1,Java,Tensorflow,DATA Scientist
67,29,84,84,44,37,50,4,3,0,GitHub,HTML/CSS,Web Developer
58,84,71,46,39,48,43,7,7,5,React,C/C++,Web Developer
26,35,49,58,35,70,51,3,8,3,HTML/CSS,HTML/CSS,UI/UX
68,55,71,74,65,54,68,6,5,0,Oracle,C/C++,Database Administrator
60,37,87,32,22,66,55,3,7,1,HTML/CSS,GitHub,Database Administrator
90,89,77,55,75,94,66,8,5,7,React,C/C++,DATA Scientist
15,38,49,27,39,17,73,1,10,5,Figma,HTML/CSS,UI/UX
91,64,79,86,74,81,65,7,3,1,C/C++,HTML/CSS,Network Engineer
75,88,81,57,85,67,63,8,5,2,Linux,Oracle,DATA Scientist
7,96,84,72,55,35,84,4,8,0,Python,Python,Tech Support
55,85,89,19,36,50,80,3,7,5,HTML/CSS,HTML/CSS,Web Developer
85,10,71,38,5,49,65,6,5,4,Ansible,Linux,Database Administrator
98,19,18,23,72,88,68,7,4,8,Python,Python,Software Engineer
44,17,59,34,13,25,60,1,9,5,HTML/CSS,HTML/CSS,UI/UX
8,99,79,89,29,40,74,6,6,1,Python,C/C++,Database Administrator
30,31,22,35,44,17,70,2,6,1,HTML/CSS,Java,Tech Support
71,78,88,49,70,81,88,8,7,4,C/C++,MYSQL,Software Engineer
8,57,72,45,0,24,74,3,3,1,C/C++,HTML/CSS,Tech Support
18,66,44,36,3,39,77,4,4,5,GitHub,Photoshop,UI/UX
31,38,19,58,73,86,61,9,6,8,Angular,HTML/CSS,Software Engineer
80,81,77,48,74,96,65,10,5,4,C/C++,Oracle,Software Engineer
48,79,84,45,38,31,56,4,7,5,Javascript,Javascript,Web Developer
18,8,33,20,5,39,55,3,8,1,HTML/CSS,HTML/CSS,Tech Support
7,45,48,40,3,35,71,3,8,3,Photoshop,HTML/CSS,UI/UX
95,6,85,50,92,81,60,9,5,3,Linux,Oracle,DATA Scientist
63,72,7,24,17,38,73,3,10,0,HTML/CSS,Java,UI/UX
84,90,61,51,91,78,61,9,7,3,Oracle,MYSQL,DATA Scientist
96,80,88,82,22,86,44,7,7,4,React,Python,Software Engineer
44,11,19,49,23,34,84,2,6,0,Java,Java,Tech Support
53,85,56,55,80,15,64,4,5,4,HTML/CSS,Javascript,DATA Scientist
83,49,27,23,64,18,76,3,7,0,HTML/CSS,Javascript,Tech Support
88,88,8,85,92,14,79,5,6,7,C/C++,Python,Software Engineer
72,38,53,49,5,17,69,3,10,3,HTML/CSS,Figma,UI/UX
32,45,35,26,22,30,81,1,9,3,HTML/CSS,HTML/CSS,UI/UX
15,25,93,99,76,33,61,5,7,4,React,HTML/CSS,Web Developer
97,70,65,55,86,73,74,8,7,3,Java,Deep Learning,DATA Scientist
30,33,26,31,9,19,76,1,5,0,HTML/CSS,Java,Tech Support
16,76,74,32,3,18,62,4,7,0,HTML/CSS,Java,Tech Support
49,94,39,99,1,29,83,2,9,5,Javascript,HTML/CSS,UI/UX
92,52,82,94,73,85,60,7,6,1,Oracle,Linux,Network Engineer
27,50,70,69,91,31,73,5,5,0,C/C++,Python,Tech Support
71,76,76,64,85,63,68,7,6,0,HTML/CSS,Deep Learning,DATA Scientist
58,74,78,68,69,14,61,5,6,3,Python,HTML/CSS,Database Administrator
59,86,74,39,42,43,89,5,7,1,HTML/CSS,C/C++,Tech Support
97,98,84,70,34,61,77,7,5,0,HTML/CSS,HTML/CSS,Database Administrator
97,85,88,76,86,95,63,9,6,0,C/C++,Linux,Software Engineer
41,81,91,42,33,39,77,5,8,8,GitHub,HTML/CSS,Web Developer
42,6,92,37,76,35,65,4,7,5,Javascript,Angular,Web Developer
33,18,91,34,28,19,82,3,6,1,C/C++,HTML/CSS,Tech Support
36,53,78,32,21,31,56,5,6,4,Linux,HTML/CSS,Network Engineer
72,84,60,63,82,72,70,9,5,1,Pytorch,Java,DATA Scientist
27,79,73,89,56,46,65,4,3,1,MYSQL,C/C++,Database Administrator
63,84,65,62,59,79,65,5,5,1,Tensorflow,Cisco Packet tracer,Database Administrator
8,13,74,87,79,80,68,6,7,4,HTML/CSS,C/C++,Software Engineer
87,43,85,76,86,71,75,5,4,0,Java,Python,Network Engineer
14,85,88,27,47,35,51,3,7,1,HTML/CSS,Oracle,Tech Support
74,91,76,82,79,79,71,8,5,1,Linux,Linux,Database Administrator
74,58,81,82,64,86,66,5,6,2,MYSQL,Linux,Network Engineer
72,89,91,52,48,61,77,5,7,3,Linux,Oracle,Database Administrator
7,80,16,45,83,37,80,4,8,3,Javascript,HTML/CSS,UI/UX
23,49,7,38,4,20,86,1,4,1,HTML/CSS,Figma,Tech Support
87,25,51,60,83,61,65,9,7,4,Tensorflow,HTML/CSS,DATA Scientist
61,80,71,45,83,33,69,10,8,6,Angular,HTML/CSS,Web Developer
82,86,85,59,85,96,58,8,6,8,Java,Machine Learning,Software Engineer
72,73,69,77,98,80,70,9,4,2,Deep Learning,Oracle,DATA Scientist
80,13,56,46,89,21,78,1,4,1,Python,HTML/CSS,Tech Support
46,94,74,21,45,69,81,5,10,1,C/C++,C/C++,Database Administrator
74,40,65,35,15,36,80,4,8,5,Python,C/C++,Tech Support
51,86,75,82,38,23,69,5,8,6,GitHub,HTML/CSS,Web Developer
41,88,71,36,12,36,58,4,8,0,GitHub,HTML/CSS,Web Developer
65,95,83,81,41,35,47,5,2,1,React,React,Web Developer
41,91,23,51,6,40,64,5,5,0,HTML/CSS,C/C++,Tech Support
63,87,81,89,36,58,85,7,7,0,React,C/C++,Database Administrator
55,74,51,55,13,35,50,4,8,3,GitHub,Node.js,UI/UX
50,14,20,16,17,27,60,1,9,0,HTML/CSS,Node.js,Tech Support
7,63,14,92,26,28,67,5,5,5,Python,Java,Database Administrator
83,80,64,49,80,65,61,8,5,5,HTML/CSS,Java,DATA Scientist
57,88,81,82,28,86,73,6,9,5,React,GitHub,Web Developer
26,90,32,42,7,23,69,1,8,5,GitHub,Figma,UI/UX
72,51,94,89,37,80,70,6,4,0,BASH/SHELL,Wire Shark,Network Engineer
66,75,94,63,39,54,64,6,7,4,Oracle,Javascript,Web Developer
6,92,74,71,59,34,61,5,5,1,C/C++,HTML/CSS,Database Administrator
22,27,74,59,79,70,70,10,6,3,Python,MYSQL,Database Administrator
69,25,90,87,37,36,82,7,8,9,GitHub,Node.js,Web Developer
78,78,73,75,59,56,71,7,7,2,MYSQL,Linux,Database Administrator
12,30,35,42,24,25,85,3,10,5,HTML/CSS,Figma,UI/UX
13,70,94,8,45,49,64,6,7,1,Pytorch,Python,Database Administrator
86,70,82,90,88,62,82,7,5,0,BASH/SHELL,Python,Network Engineer
71,65,83,86,31,68,77,7,5,1,Linux,Oracle,Network Engineer
73,62,82,90,85,81,83,8,4,2,Wire Shark,Ansible,Network Engineer
29,20,27,40,45,43,89,2,4,3,HTML/CSS,C/C++,Tech Support
69,36,84,85,65,43,49,4,7,2,Node.js,HTML/CSS,Web Developer
29,22,6,40,15,59,53,3,7,5,GitHub,GitHub,Web Developer
27,74,56,79,95,82,63,1,8,3,Python,Javascript,DATA Scientist
60,70,6,48,18,52,40,4,7,4,Java,HTML/CSS,Web Developer
88,18,58,33,23,14,80,3,7,5,HTML/CSS,HTML/CSS,UI/UX
65,92,79,75,40,47,82,5,5,0,C/C++,Linux,Database Administrator
71,55,87,83,82,80,70,9,5,4,C/C++,Ansible,Software Engineer
79,89,43,34,27,20,65,5,7,3,GitHub,Java,UI/UX
85,43,34,98,78,80,71,8,6,0,Ansible,Python,Network Engineer
76,84,72,59,97,89,83,8,6,3,BASH/SHELL,Machine Learning,DATA Scientist
88,68,75,86,82,77,80,8,7,2,Oracle,C/C++,Network Engineer
78,73,19,67,76,66,64,8,6,1,Deep Learning,Javascript,DATA Scientist
67,84,94,55,41,56,62,9,6,4,C/C++,MYSQL,Database Administrator
6,95,81,81,36,61,71,5,7,0,MYSQL,C/C++,Database Administrator
85,95,70,59,75,93,67,8,6,1,Python,Python,Network Engineer
70,77,71,63,93,64,73,6,5,0,Tensorflow,Tensorflow,DATA Scientist
50,15,64,40,26,30,61,5,8,3,GitHub,Photoshop,UI/UX
75,79,75,56,89,63,79,7,6,7,Tensorflow,R,Software Engineer
90,89,76,85,74,98,79,10,7,4,C/C++,C/C++,Software Engineer
28,72,8,99,63,35,89,5,8,5,HTML/CSS,Node.js,Tech Support
46,10,32,20,26,39,72,3,6,5,C/C++,HTML/CSS,Tech Support
57,6,93,48,42,78,49,4,7,1,Java,Node.js,Web Developer
59,94,25,77,66,48,80,5,2,0,HTML/CSS,Linux,Database Administrator
65,81,81,80,36,40,58,4,9,9,C/C++,HTML/CSS,Web Developer
7,56,84,83,48,71,43,8,7,0,Python,Linux,Database Administrator
53,80,72,79,95,50,53,6,7,7,Machine Learning,React,Database Administrator
88,72,67,63,88,89,61,10,5,0,Tensorflow,Python,DATA Scientist
29,95,91,90,81,83,77,9,6,4,C/C++,HTML/CSS,Software Engineer
91,84,80,73,85,92,61,10,6,8,Linux,C/C++,Software Engineer
87,76,76,58,83,80,41,9,6,10,Machine Learning,Python,DATA Scientist
44,57,70,83,13,35,46,4,7,7,Javascript,React,Web Developer
55,86,73,56,88,46,42,6,7,6,BASH/SHELL,Tensorflow,Web Developer
35,76,51,39,5,23,62,3,7,4,React,Python,UI/UX
58,80,80,56,47,39,40,5,9,3,HTML/CSS,Oracle,Web Developer
56,24,76,50,10,52,63,5,7,5,Python,Node.js,Web Developer
68,63,80,63,76,43,78,6,7,3,Cisco Packet tracer,MYSQL,Database Administrator
34,69,35,24,66,18,70,1,5,3,Photoshop,Oracle,UI/UX
54,92,6,34,49,48,71,3,8,1,HTML/CSS,C/C++,Tech Support
78,72,70,77,68,72,78,6,5,2,Python,Tensorflow,Database Administrator
29,10,88,84,78,88,83,10,6,1,Python,Python,Network Engineer
20,79,75,6,73,75,71,6,6,1,Oracle,R,DATA Scientist
25,34,13,54,23,36,60,2,8,0,Python,Java,Tech Support
94,88,93,99,74,93,66,6,3,0,Linux,Python,Software Engineer
67,85,87,78,69,85,82,7,5,3,HTML/CSS,C/C++,Database Administrator
96,16,59,6,71,76,68,7,6,0,Java,Python,Tech Support
96,82,89,71,70,92,76,7,6,8,Oracle,Oracle,Software Engineer
11,92,92,47,45,59,62,3,7,3,HTML/CSS,HTML/CSS,UI/UX
86,78,9,6,83,87,78,4,6,1,Python,MYSQL,Software Engineer
38,83,82,8,83,90,69,7,6,3,Javascript,HTML/CSS,Software Engineer
65,47,81,75,10,56,82,6,6,0,Python,Linux,Database Administrator
65,25,83,65,41,46,70,7,5,1,C/C++,Linux,Database Administrator
41,70,90,56,62,71,50,6,7,6,MYSQL,HTML/CSS,Database Administrator
79,88,81,85,66,78,81,5,7,0,Linux,HTML/CSS,Database Administrator
7,6,80,83,19,41,85,5,5,0,HTML/CSS,Oracle,Network Engineer
71,80,76,83,98,78,74,6,6,1,HTML/CSS,Machine Learning,DATA Scientist
26,82,81,50,82,80,42,6,7,8,GitHub,HTML/CSS,Web Developer
68,87,58,50,47,44,70,3,7,3,MYSQL,GitHub,Database Administrator
71,76,80,54,73,66,70,10,6,3,Ansible,MYSQL,DATA Scientist
29,8,43,12,89,14,79,4,10,3,Photoshop,GitHub,UI/UX
20,27,51,35,0,19,80,3,8,1,HTML/CSS,Photoshop,UI/UX
82,84,59,65,97,67,60,1,6,3,R,R,DATA Scientist
72,81,81,50,76,69,45,6,6,1,BASH/SHELL,Machine Learning,Network Engineer
80,77,83,82,75,84,74,7,6,3,C/C++,Linux,Software Engineer
25,62,37,31,18,45,83,1,10,2,HTML/CSS,C/C++,Tech Support
70,88,88,65,76,72,85,8,6,1,Pytorch,Deep Learning,Database Administrator
18,20,30,49,22,38,67,4,8,7,GitHub,GitHub,UI/UX
38,87,81,89,82,98,77,10,4,0,Python,HTML/CSS,Software Engineer
62,60,70,32,8,14,67,3,8,3,GitHub,HTML/CSS,UI/UX
88,36,6,50,35,31,57,3,9,5,GitHub,Photoshop,UI/UX
56,71,69,59,31,40,61,7,5,5,HTML/CSS,Python,Database Administrator
68,78,87,75,60,55,84,5,5,0,MYSQL,Linux,Database Administrator
99,75,80,72,96,95,77,8,6,5,Linux,Java,Software Engineer
25,53,94,48,18,25,84,1,8,7,GitHub,HTML/CSS,UI/UX
47,13,88,49,33,47,50,5,8,2,Javascript,HTML/CSS,UI/UX
32,31,51,91,11,14,84,6,10,0,Java,Javascript,UI/UX
78,52,24,94,32,28,82,7,7,0,HTML/CSS,C/C++,Tech Support
81,15,26,53,75,72,77,8,6,4,Oracle,Python,Software Engineer
71,86,81,60,78,74,65,7,5,2,Python,Python,Database Administrator
30,28,34,37,18,18,60,4,9,5,Javascript,HTML/CSS,UI/UX
25,79,16,21,25,29,62,3,5,5,HTML/CSS,Java,UI/UX
63,40,37,34,29,14,82,4,9,3,GitHub,HTML/CSS,UI/UX
9,81,79,57,37,44,46,5,7,7,HTML/CSS,Linux,Web Developer
58,88,71,50,48,59,54,6,9,10,Angular,HTML/CSS,Web Developer
32,16,31,32,13,28,71,3,10,5,GitHub,Javascript,UI/UX
7,83,78,42,25,40,55,4,8,6,GitHub,Angular,Web Developer
21,95,49,6,12,28,61,3,8,4,GitHub,HTML/CSS,UI/UX
43,96,75,74,32,68,62,5,7,0,MYSQL,C/C++,Database Administrator
46,87,75,97,75,86,61,7,6,1,C/C++,Linux,Network Engineer
97,75,88,85,76,81,62,8,6,8,C/C++,Oracle,Software Engineer
7,92,72,10,22,67,71,7,5,3,HTML/CSS,C/C++,Database Administrator
78,80,78,69,6,73,81,7,7,1,C/C++,Python,Database Administrator
92,82,83,53,79,96,66,8,7,4,Angular,BASH/SHELL,Software Engineer
58,28,71,58,44,40,41,3,4,4,React,HTML/CSS,Web Developer
65,83,84,58,51,50,49,4,7,2,HTML/CSS,Javascript,Web Developer
68,50,87,99,40,70,82,6,7,0,Wire Shark,Linux,Network Engineer
33,63,81,99,78,65,78,2,6,2,Linux,Linux,Network Engineer
35,7,9,96,25,16,85,4,4,5,HTML/CSS,C/C++,Tech Support
29,40,55,45,3,14,85,1,9,0,Photoshop,GitHub,UI/UX
74,76,51,51,87,67,89,7,6,4,Deep Learning,Deep Learning,DATA Scientist
65,69,82,76,51,85,73,6,4,3,HTML/CSS,Oracle,Database Administrator
88,45,46,58,73,81,67,7,6,3,Python,Wire Shark,DATA Scientist
8,6,76,75,82,44,68,7,7,0,HTML/CSS,Python,Database Administrator
24,10,16,35,13,32,80,3,9,7,HTML/CSS,GitHub,UI/UX
70,50,88,83,72,80,73,7,5,0,Linux,Javascript,Network Engineer
8,89,74,31,26,37,70,3,7,8,GitHub,HTML/CSS,Web Developer
87,86,70,79,92,60,63,9,6,4,C/C++,Java,DATA Scientist
85,23,78,33,84,17,88,5,8,0,HTML/CSS,C/C++,Tech Support
69,70,14,54,50,91,82,10,8,4,Angular,Javascript,Web Developer
84,47,53,49,21,45,65,1,9,4,HTML/CSS,Photoshop,UI/UX
30,64,50,38,11,17,83,4,7,4,Javascript,HTML/CSS,UI/UX
57,94,59,56,44,63,74,7,4,1,Python,HTML/CSS,Database Administrator
75,60,91,66,90,52,72,7,5,4,C/C++,Python,Database Administrator
68,16,70,73,38,85,63,7,5,0,HTML/CSS,Oracle,Database Administrator
7,97,87,87,49,38,62,4,4,1,HTML/CSS,C/C++,Database Administrator
57,70,90,94,7,45,61,9,5,1,Python,Linux,Database Administrator
96,60,79,73,74,83,76,9,6,3,Wire Shark,Pytorch,Software Engineer
73,78,73,68,98,66,61,6,4,0,Python,R,DATA Scientist
61,90,67,6,7,73,73,6,9,1,Python,Deep Learning,Database Administrator
64,99,82,49,67,56,49,4,8,8,GitHub,HTML/CSS,Database Administrator
41,57,6,10,35,37,51,4,9,4,GitHub,HTML/CSS,UI/UX
73,81,44,58,91,80,79,7,5,4,Javascript,R,DATA Scientist
