DSA,DBMS,OS,CN,Mathmetics,Aptitute,Comm,Problem Solving,Creative,Hackathons,Skill 1,Skill 2,Profile
67,34,66,63,85,49,65,5,4,1,R,Machine Learning,DATA Scientist
48,78,51,56,96,60,68,9,5,2,Python,Tensorflow,DATA Scientist
7,6,6,75,55,76,85,7,4,1,Oracle,HTML/CSS,Database Administrator
48,95,34,26,28,57,67,1,10,4,HTML/CSS,Figma,UI/UX
27,20,63,51,14,33,55,4,9,5,Javascript,Photoshop,UI/UX
55,57,91,48,16,37,76,4,7,0,React,HTML/CSS,Web Developer
36,34,33,21,31,16,55,3,9,5,Figma,HTML/CSS,UI/UX
83,90,72,53,90,80,73,6,6,2,C/C++,Linux,Network Engineer
79,24,75,62,39,87,82,6,5,1,Oracle,Wire Shark,Database Administrator
65,82,75,80,32,73,79,8,7,3,Linux,C/C++,Database Administrator
31,30,43,34,2,22,72,4,5,4,HTML/CSS,Figma,UI/UX
32,52,93,62,86,62,65,7,6,1,React,Linux,Database Administrator
84,87,74,78,83,81,60,9,7,1,Linux,Linux,Software Engineer
65,35,74,72,28,46,51,4,7,3,C/C++,Java,Web Developer
70,68,84,68,79,78,70,8,4,1,Linux,HTML/CSS,Network Engineer
66,93,83,77,41,58,78,7,5,0,Linux,MYSQL,Database Administrator
71,73,75,74,73,94,83,8,6,2,Java,Ansible,Network Engineer
43,50,59,92,78,75,78,6,5,1,BASH/SHELL,Wire Shark,Network Engineer
90,81,87,96,79,85,74,8,6,5,C/C++,React,Software Engineer
96,86,94,69,87,80,76,8,5,4,Linux,Deep Learning,DATA Scientist
70,65,80,93,81,81,78,9,4,2,BASH/SHELL,BASH/SHELL,Network Engineer
89,40,79,51,63,74,62,5,5,0,Oracle,C/C++,Database Administrator
75,84,81,57,54,72,60,6,5,1,Python,HTML/CSS,DATA Scientist
50,85,86,64,44,42,48,4,8,2,React,Node.js,Web Developer
38,6,71,12,96,71,85,6,3,1,Ansible,Linux,Database Administrator
53,10,83,38,45,30,43,4,7,4,HTML/CSS,HTML/CSS,Web Developer
94,10,88,89,85,89,84,9,6,1,C/C++,Linux,Software Engineer
66,50,83,99,84,50,83,4,4,0,C/C++,Angular,Network Engineer
30,32,9,21,27,37,50,5,9,4,GitHub,GitHub,UI/UX
43,85,93,49,32,40,58,4,9,4,Photoshop,GitHub,UI/UX
34,17,6,22,16,43,50,3,9,1,Node.js,HTML/CSS,Tech Support
86,20,36,6,85,74,87,7,6,2,Ansible,Ansible,Network Engineer
46,69,87,80,12,78,73,7,5,0,Python,Python,Network Engineer
8,15,21,13,13,37,66,4,3,0,C/C++,HTML/CSS,Tech Support
85,67,87,82,83,81,80,6,6,2,Python,BASH/SHELL,Network Engineer
18,59,17,21,28,38,50,1,9,1,Photoshop,HTML/CSS,UI/UX
6,23,76,92,49,31,81,5,7,1,C/C++,MYSQL,Tech Support
80,89,56,88,89,70,89,7,6,1,Tensorflow,Linux,Network Engineer
74,86,53,63,75,61,61,7,6,3,Deep Learning,Machine Learning,DATA Scientist
91,87,33,50,73,89,75,9,6,4,Angular,C/C++,Software Engineer
34,74,72,81,75,82,73,5,5,3,Linux,HTML/CSS,Software Engineer
70,32,86,98,88,94,74,7,6,0,Python,Ansible,Network Engineer
6,74,75,82,77,89,66,7,5,0,Python,Wire Shark,Network Engineer
18,69,77,82,40,83,73,3,5,1,HTML/CSS,C/C++,Tech Support
42,28,61,67,81,78,71,6,4,1,Oracle,Machine Learning,DATA Scientist
87,23,76,65,31,78,65,10,4,1,Oracle,Python,Network Engineer
80,78,92,76,70,74,80,7,6,1,Python,Machine Learning,DATA Scientist
56,88,68,65,57,73,68,9,5,1,Python,Tensorflow,DATA Scientist
67,27,73,67,97,74,71,6,3,2,MYSQL,HTML/CSS,Database Administrator
82,25,60,50,35,76,57,8,5,4,Photoshop,HTML/CSS,UI/UX
56,23,65,31,76,60,89,7,9,1,GitHub,Cisco Packet tracer,Web Developer
92,71,12,88,70,84,80,9,6,1,C/C++,Python,Network Engineer
27,98,92,75,58,77,63,4,5,1,Python,C/C++,Database Administrator
17,70,59,60,95,39,61,7,7,4,Python,R,DATA Scientist
25,33,10,17,1,38,73,1,6,0,HTML/CSS,C/C++,Tech Support
77,80,72,50,66,60,74,7,5,4,HTML/CSS,Java,DATA Scientist
75,47,33,26,9,22,78,3,5,1,Python,HTML/CSS,Tech Support
57,78,76,88,78,89,74,6,7,4,C/C++,MYSQL,Software Engineer
87,60,71,91,82,88,70,5,5,0,Linux,Ansible,Network Engineer
45,90,6,54,4,27,64,3,9,5,Photoshop,HTML/CSS,UI/UX
7,50,55,83,1,38,79,5,5,1,React,Python,Tech Support
14,76,39,25,3,47,65,4,5,3,HTML/CSS,Java,Tech Support
75,79,91,64,87,37,42,6,7,4,Angular,Javascript,DATA Scientist
49,21,52,63,74,52,60,5,7,3,Python,C/C++,UI/UX
45,22,76,68,72,67,67,8,4,1,Oracle,Oracle,DATA Scientist
65,87,90,40,30,32,42,3,7,5,GitHub,Node.js,Web Developer
84,91,92,10,53,72,80,6,4,2,Linux,C/C++,Database Administrator
77,64,60,39,89,74,70,7,4,2,Linux,Ansible,Network Engineer
9,41,34,27,8,24,83,3,5,0,Figma,HTML/CSS,Tech Support
71,67,71,83,71,86,83,7,6,0,Linux,Cisco Packet tracer,Network Engineer
7,59,75,87,70,97,76,8,5,1,Linux,Python,Software Engineer
73,50,37,81,75,82,68,7,5,2,Pytorch,Machine Learning,Network Engineer
70,80,68,63,54,62,60,9,5,3,Deep Learning,HTML/CSS,DATA Scientist
93,92,88,69,78,80,63,8,6,1,Python,Deep Learning,DATA Scientist
83,91,89,81,67,64,75,7,6,2,Linux,Linux,Database Administrator
73,78,92,77,75,88,66,7,5,1,Deep Learning,Machine Learning,DATA Scientist
89,86,69,67,90,66,73,7,6,3,Pytorch,Deep Learning,DATA Scientist
78,74,24,34,78,86,64,10,6,1,Python,Machine Learning,DATA Scientist
14,19,31,47,1,42,41,3,3,0,HTML/CSS,C/C++,Tech Support
92,81,84,89,73,80,70,8,6,2,Python,C/C++,Software Engineer
83,83,69,75,86,78,75,7,5,3,Wire Shark,Machine Learning,Software Engineer
28,43,49,62,37,80,88,4,9,5,HTML/CSS,Photoshop,UI/UX
83,44,63,76,63,51,82,7,6,3,C/C++,Python,DATA Scientist
44,78,41,42,74,85,60,8,7,4,HTML/CSS,Javascript,DATA Scientist
58,86,61,69,89,77,42,6,4,1,Python,R,DATA Scientist
81,66,74,86,86,85,73,8,4,1,Python,Python,Network Engineer
83,73,60,79,85,71,77,7,7,0,Wire Shark,Oracle,DATA Scientist
75,7,15,53,41,41,75,5,7,1,C/C++,Oracle,Web Developer
58,91,12,27,14,35,43,4,7,3,HTML/CSS,HTML/CSS,Web Developer
73,71,74,72,78,58,71,6,6,1,Python,Python,Software Engineer
78,18,16,40,13,15,85,4,6,3,Figma,Java,UI/UX
57,81,75,88,72,85,75,10,6,3,Angular,Linux,Software Engineer
14,28,6,67,18,14,52,3,5,3,HTML/CSS,Javascript,Tech Support
64,23,6,56,49,45,88,2,5,0,C/C++,Java,Tech Support
93,72,87,86,86,80,72,7,6,2,Linux,Linux,Software Engineer
88,85,63,64,90,82,75,7,6,4,Tensorflow,Tensorflow,DATA Scientist
69,90,88,56,30,39,45,4,9,1,React,HTML/CSS,Web Developer
71,91,73,77,93,81,72,8,7,0,Python,Javascript,Software Engineer
84,90,78,50,35,51,75,7,6,1,Linux,MYSQL,Database Administrator
30,59,37,20,13,37,78,6,6,1,GitHub,HTML/CSS,Tech Support
23,36,25,99,26,45,41,1,3,0,HTML/CSS,C/C++,Tech Support
88,86,79,55,82,65,75,5,6,4,Deep Learning,Tensorflow,DATA Scientist
19,40,19,15,7,32,79,4,3,0,C/C++,Java,Tech Support
86,57,83,82,71,84,88,5,6,0,Python,Javascript,Network Engineer
95,27,13,55,44,42,63,4,7,1,C/C++,HTML/CSS,Web Developer
21,37,46,42,86,45,85,4,7,1,Oracle,Photoshop,UI/UX
65,69,76,92,80,43,87,6,5,2,Wire Shark,BASH/SHELL,Network Engineer
75,57,70,97,83,70,70,7,4,1,BASH/SHELL,Python,Network Engineer
88,76,93,53,89,66,60,6,7,4,Angular,Machine Learning,DATA Scientist
14,40,9,95,25,17,70,1,5,0,Python,C/C++,Tech Support
46,34,74,10,23,35,59,4,3,2,Angular,HTML/CSS,Tech Support
75,79,92,71,84,87,60,5,5,0,Python,Python,DATA Scientist
74,6,78,85,70,86,78,10,6,0,BASH/SHELL,Ansible,Network Engineer
74,67,79,98,86,60,74,8,4,0,Wire Shark,Ansible,Network Engineer
36,91,76,48,22,38,57,5,6,4,Javascript,React,Web Developer
43,7,10,93,9,49,61,4,4,1,HTML/CSS,Python,Tech Support
15,20,35,34,7,37,67,1,4,1,Python,Java,Tech Support
14,14,37,38,27,22,68,1,4,1,Python,C/C++,Tech Support
14,88,57,45,74,85,71,9,7,4,R,Photoshop,DATA Scientist
67,99,58,61,56,67,87,4,3,0,HTML/CSS,C/C++,Database Administrator
42,40,81,97,61,84,78,6,5,1,Pytorch,C/C++,Network Engineer
89,89,51,47,2,41,49,5,10,2,Javascript,HTML/CSS,Web Developer
28,92,56,75,1,80,60,4,9,2,HTML/CSS,Photoshop,Database Administrator
21,36,58,65,96,62,74,5,5,4,Tensorflow,GitHub,DATA Scientist
33,80,92,60,97,55,73,7,3,1,Oracle,MYSQL,Database Administrator
72,66,88,97,3,76,88,5,5,1,MYSQL,Linux,Network Engineer
80,73,91,55,40,37,43,5,4,4,HTML/CSS,HTML/CSS,Web Developer
14,29,54,47,44,14,70,1,10,3,C/C++,HTML/CSS,UI/UX
22,37,15,6,57,36,89,5,4,1,Python,C/C++,Tech Support
70,38,9,10,71,83,60,6,6,0,Linux,MYSQL,Network Engineer
72,78,66,20,54,47,50,8,4,5,HTML/CSS,Java,DATA Scientist
6,58,16,49,85,80,81,3,6,0,Python,Java,Network Engineer
58,92,92,55,41,55,54,5,7,1,HTML/CSS,C/C++,Database Administrator
74,60,72,88,72,86,80,7,6,2,Python,Ansible,Network Engineer
46,38,6,58,6,46,70,4,7,0,HTML/CSS,HTML/CSS,Web Developer
96,70,93,88,77,90,70,9,4,3,Deep Learning,Python,Network Engineer
49,22,41,26,7,28,61,1,8,3,Javascript,Photoshop,UI/UX
39,46,45,47,3,35,65,4,10,4,HTML/CSS,GitHub,UI/UX
28,32,45,35,10,23,85,3,10,3,Photoshop,Figma,UI/UX
52,38,33,38,19,27,62,1,9,3,Photoshop,Figma,UI/UX
23,31,30,38,10,13,72,4,8,5,HTML/CSS,Figma,UI/UX
50,45,58,38,4,40,80,4,9,4,Javascript,Figma,UI/UX
40,36,44,44,8,18,81,3,8,3,Photoshop,Figma,UI/UX
25,20,41,22,15,33,56,4,9,3,Photoshop,GitHub,UI/UX
38,38,35,31,20,39,81,3,7,5,GitHub,Photoshop,UI/UX
44,23,49,22,18,35,89,2,9,4,GitHub,HTML/CSS,UI/UX
49,28,31,49,11,21,89,2,10,4,GitHub,Figma,UI/UX
26,32,49,41,9,17,79,4,9,5,Photoshop,Figma,UI/UX
25,27,42,46,20,26,67,1,10,5,GitHub,Figma,UI/UX
41,27,33,42,24,19,78,4,9,3,Photoshop,HTML/CSS,UI/UX
46,20,48,40,12,40,55,1,10,3,Figma,Photoshop,UI/UX
33,37,35,29,4,19,55,3,9,3,HTML/CSS,Figma,UI/UX
22,23,60,49,3,18,87,1,10,3,HTML/CSS,GitHub,UI/UX
36,36,57,35,26,21,88,2,10,4,Photoshop,Javascript,UI/UX
28,32,57,21,7,32,76,1,8,4,Javascript,Photoshop,UI/UX
22,36,30,33,18,23,74,4,9,5,Photoshop,Figma,UI/UX
48,20,59,23,11,38,67,1,7,3,GitHub,Photoshop,UI/UX
25,39,38,44,31,21,62,4,7,4,GitHub,Javascript,UI/UX
48,24,55,22,6,30,76,4,8,3,Javascript,Figma,UI/UX
25,35,49,48,0,29,77,3,8,3,Photoshop,GitHub,UI/UX
43,49,38,49,2,33,55,3,8,5,Figma,Photoshop,UI/UX
23,48,32,28,23,38,73,1,10,5,Photoshop,Figma,UI/UX
31,22,30,49,4,23,62,2,9,4,GitHub,Javascript,UI/UX
39,39,58,43,31,21,75,4,8,3,GitHub,HTML/CSS,UI/UX
29,26,33,40,26,25,58,3,9,5,HTML/CSS,Figma,UI/UX
33,38,46,32,29,16,74,2,10,4,Photoshop,Javascript,UI/UX
25,33,55,40,4,31,82,1,7,4,Photoshop,GitHub,UI/UX
32,31,38,22,15,29,67,2,9,3,Photoshop,HTML/CSS,UI/UX
43,25,53,21,4,38,64,1,7,3,Photoshop,Javascript,UI/UX
45,38,37,22,4,38,70,1,10,5,Javascript,GitHub,UI/UX
43,27,58,39,16,39,86,2,8,3,Figma,Photoshop,UI/UX
31,50,34,26,31,40,81,2,9,3,GitHub,HTML/CSS,UI/UX
29,24,42,39,33,35,89,4,10,3,Javascript,GitHub,UI/UX
28,32,34,42,9,28,67,4,10,4,HTML/CSS,Photoshop,UI/UX
33,28,43,31,12,28,85,4,10,5,Figma,GitHub,UI/UX
32,20,38,44,33,26,65,4,8,5,Photoshop,Javascript,UI/UX
27,40,36,33,33,27,74,3,9,4,HTML/CSS,GitHub,UI/UX
52,49,54,28,0,14,64,3,8,5,Figma,HTML/CSS,UI/UX
39,36,58,27,29,14,64,4,9,5,Figma,HTML/CSS,UI/UX
51,46,48,25,28,40,63,2,10,3,GitHub,Figma,UI/UX
49,46,49,34,24,27,55,2,10,4,GitHub,Javascript,UI/UX
34,45,39,49,24,36,62,4,8,4,Photoshop,GitHub,UI/UX
41,50,50,43,24,31,74,4,8,5,GitHub,Photoshop,UI/UX
34,25,54,21,31,14,55,2,10,5,Figma,Javascript,UI/UX
47,49,60,21,29,28,73,2,10,4,Photoshop,Javascript,UI/UX
48,50,41,48,3,30,86,4,7,4,GitHub,Photoshop,UI/UX
23,44,35,23,28,27,86,3,8,4,Figma,Photoshop,UI/UX
31,33,52,32,27,37,80,4,9,3,GitHub,Photoshop,UI/UX
38,37,55,46,15,31,88,4,9,3,Javascript,HTML/CSS,UI/UX
24,41,52,46,35,25,71,1,9,3,HTML/CSS,Photoshop,UI/UX
32,35,39,35,28,30,79,2,10,3,HTML/CSS,Photoshop,UI/UX
40,34,36,29,9,24,72,4,9,3,Javascript,Photoshop,UI/UX
35,28,38,46,25,21,60,3,9,5,Photoshop,HTML/CSS,UI/UX
24,29,53,20,27,27,76,1,8,5,HTML/CSS,Javascript,UI/UX
43,48,59,35,21,33,69,1,9,3,GitHub,Figma,UI/UX
27,35,54,39,0,33,60,3,10,3,Photoshop,HTML/CSS,UI/UX
42,29,49,20,33,23,84,1,10,5,Photoshop,HTML/CSS,UI/UX
25,32,43,50,27,27,89,1,10,4,GitHub,Photoshop,UI/UX
51,50,32,40,34,23,79,2,10,5,GitHub,Photoshop,UI/UX
29,41,48,49,7,28,67,1,8,4,Figma,Photoshop,UI/UX
22,50,55,23,18,34,81,3,9,5,Photoshop,GitHub,UI/UX
45,30,53,25,0,32,68,4,9,4,Photoshop,Javascript,UI/UX
22,37,55,32,24,37,90,4,10,5,HTML/CSS,Figma,UI/UX
50,29,41,32,1,17,79,3,8,4,Figma,GitHub,UI/UX
52,29,33,28,29,27,60,2,10,4,Figma,Javascript,UI/UX
47,41,30,49,2,36,63,2,10,5,GitHub,HTML/CSS,UI/UX
25,23,37,34,8,15,71,1,8,4,Javascript,Figma,UI/UX
48,45,53,22,13,35,70,4,8,4,Photoshop,Javascript,UI/UX
30,28,45,50,15,34,64,3,7,5,GitHub,Javascript,UI/UX
26,34,58,46,29,18,64,1,7,5,Figma,Photoshop,UI/UX
27,31,36,46,29,31,85,4,9,5,HTML/CSS,Photoshop,UI/UX
46,27,55,49,30,35,71,4,8,5,Javascript,Figma,UI/UX
45,50,38,43,18,17,79,4,7,4,HTML/CSS,GitHub,UI/UX
32,22,51,39,23,17,81,4,10,5,Javascript,Photoshop,UI/UX
28,34,41,47,18,16,59,1,7,3,Figma,Photoshop,UI/UX
43,45,44,46,27,14,69,1,9,3,Photoshop,HTML/CSS,UI/UX
50,27,46,40,19,15,83,3,9,5,Javascript,Figma,UI/UX
30,38,32,32,16,25,80,1,7,3,Javascript,GitHub,UI/UX
31,42,51,24,25,38,80,4,8,3,Figma,Javascript,UI/UX
35,37,59,29,33,39,75,3,7,5,GitHub,HTML/CSS,UI/UX
50,42,50,21,6,13,80,3,8,3,Javascript,HTML/CSS,UI/UX
32,37,40,29,33,14,61,3,7,5,Figma,GitHub,UI/UX
34,20,50,24,19,16,70,1,9,3,HTML/CSS,GitHub,UI/UX
22,35,46,37,21,26,63,3,8,4,GitHub,Javascript,UI/UX
32,38,46,26,25,15,57,4,10,5,GitHub,HTML/CSS,UI/UX
41,50,46,22,0,28,61,4,10,5,GitHub,Photoshop,UI/UX
23,38,53,26,29,14,65,4,10,3,HTML/CSS,Javascript,UI/UX
48,27,50,39,21,38,86,3,10,3,Javascript,Figma,UI/UX
34,39,33,33,24,26,61,1,9,5,Figma,Javascript,UI/UX
23,21,42,22,12,23,59,2,9,5,Javascript,Photoshop,UI/UX
42,50,35,24,25,37,78,3,7,4,Photoshop,Figma,UI/UX
43,38,49,38,30,31,81,3,9,3,HTML/CSS,Javascript,UI/UX
48,25,51,29,1,29,80,1,9,4,Photoshop,GitHub,UI/UX
37,25,41,43,14,21,70,2,8,3,Javascript,HTML/CSS,UI/UX
36,45,36,34,23,40,61,4,7,4,GitHub,Photoshop,UI/UX
47,26,40,28,22,38,84,2,8,5,HTML/CSS,Javascript,UI/UX
50,41,44,38,35,23,79,3,9,3,Figma,HTML/CSS,UI/UX
59,88,84,37,40,40,43,3,7,10,Javascript,HTML/CSS,Web Developer
56,89,81,37,43,39,40,4,7,9,Node.js,HTML/CSS,Web Developer
48,77,92,60,20,45,50,3,7,5,Angular,Node.js,Web Developer
67,82,77,40,19,40,48,6,9,9,Javascript,HTML/CSS,Web Developer
52,79,90,36,24,35,58,5,9,10,GitHub,Node.js,Web Developer
69,82,71,37,32,48,45,6,7,4,GitHub,React,Web Developer
59,90,73,45,43,36,46,4,8,10,React,GitHub,Web Developer
55,80,87,52,37,31,53,4,8,10,GitHub,Angular,Web Developer
60,80,84,40,24,50,49,4,8,5,Angular,HTML/CSS,Web Developer
53,85,86,40,43,49,47,3,7,8,Angular,React,Web Developer
53,82,73,38,28,43,49,4,8,7,Node.js,Angular,Web Developer
57,84,70,50,30,42,51,5,9,6,React,Angular,Web Developer
53,89,95,38,25,31,43,5,8,8,HTML/CSS,Node.js,Web Developer
69,88,84,57,34,43,56,5,8,9,Angular,Javascript,Web Developer
65,79,94,50,44,31,57,4,7,10,React,HTML/CSS,Web Developer
54,80,84,58,23,33,58,3,9,7,Javascript,GitHub,Web Developer
65,88,83,55,19,44,49,3,8,8,React,Angular,Web Developer
60,86,84,45,28,46,49,6,8,4,Angular,Javascript,Web Developer
69,84,84,50,34,37,59,3,7,9,Javascript,GitHub,Web Developer
59,76,74,36,39,42,40,5,8,7,React,GitHub,Web Developer
59,85,73,56,19,45,44,5,7,4,Angular,React,Web Developer
65,83,70,38,23,35,49,5,9,9,GitHub,React,Web Developer
65,79,72,53,19,48,59,3,7,8,GitHub,React,Web Developer
51,89,94,53,18,36,55,6,9,5,Angular,React,Web Developer
60,80,94,40,45,38,49,6,8,10,React,GitHub,Web Developer
47,78,77,48,44,30,60,4,7,7,Node.js,Angular,Web Developer
50,88,89,45,27,37,42,4,9,8,GitHub,Angular,Web Developer
57,83,85,39,25,46,51,4,7,5,Javascript,Node.js,Web Developer
62,82,80,51,34,39,51,3,7,7,Angular,Javascript,Web Developer
56,83,85,35,33,36,50,5,7,5,HTML/CSS,Node.js,Web Developer
65,90,87,51,31,39,60,4,8,5,Angular,React,Web Developer
60,88,73,49,19,36,58,3,8,7,Javascript,HTML/CSS,Web Developer
63,78,82,41,32,48,45,4,9,5,GitHub,React,Web Developer
63,82,87,51,33,35,59,6,9,7,Angular,HTML/CSS,Web Developer
61,86,87,43,32,41,58,3,9,5,Node.js,HTML/CSS,Web Developer
62,81,92,45,34,34,41,3,9,10,HTML/CSS,Node.js,Web Developer
54,88,86,57,15,50,44,3,8,10,GitHub,HTML/CSS,Web Developer
62,84,76,58,16,30,42,5,9,8,React,HTML/CSS,Web Developer
69,79,91,43,35,35,59,5,8,10,GitHub,Javascript,Web Developer
60,76,73,42,26,35,41,4,9,8,Node.js,React,Web Developer
65,85,74,54,16,36,50,3,9,5,GitHub,Angular,Web Developer
55,76,79,47,30,33,47,3,8,6,Angular,Javascript,Web Developer
57,77,74,49,40,45,58,3,7,5,GitHub,Angular,Web Developer
64,75,90,39,22,34,44,5,8,7,Angular,GitHub,Web Developer
47,79,93,44,30,48,54,4,8,6,GitHub,Javascript,Web Developer
59,82,73,60,42,38,44,6,7,8,HTML/CSS,GitHub,Web Developer
58,85,81,55,15,50,43,4,9,6,Node.js,GitHub,Web Developer
56,79,81,53,16,50,49,6,9,10,Node.js,Javascript,Web Developer
57,90,79,58,43,50,40,6,9,5,HTML/CSS,Angular,Web Developer
54,85,76,49,39,44,40,6,9,4,Node.js,GitHub,Web Developer
65,81,80,47,38,36,50,5,9,4,GitHub,HTML/CSS,Web Developer
51,87,83,45,45,50,53,6,8,7,Node.js,GitHub,Web Developer
47,87,88,52,31,40,59,4,9,5,Node.js,Angular,Web Developer
65,85,71,38,19,35,45,3,8,4,Node.js,Javascript,Web Developer
63,86,88,57,40,30,49,5,7,7,Node.js,GitHub,Web Developer
61,85,90,56,45,40,49,4,7,6,GitHub,HTML/CSS,Web Developer
55,82,78,42,36,38,56,5,7,10,Javascript,HTML/CSS,Web Developer
47,86,79,52,36,47,53,5,9,5,React,Javascript,Web Developer
70,77,77,39,16,38,41,6,7,5,GitHub,Angular,Web Developer
70,83,76,39,20,42,59,5,8,5,GitHub,Javascript,Web Developer
48,80,88,47,41,39,43,3,9,4,Node.js,HTML/CSS,Web Developer
53,82,82,58,31,47,40,4,8,6,Javascript,React,Web Developer
65,77,94,56,43,35,40,4,7,7,Node.js,Javascript,Web Developer
52,83,79,39,27,37,49,3,7,7,HTML/CSS,React,Web Developer
47,88,84,43,42,40,44,4,8,8,HTML/CSS,Node.js,Web Developer
58,82,83,36,28,46,52,5,9,6,Javascript,Angular,Web Developer
61,87,81,39,21,33,60,3,9,9,HTML/CSS,Node.js,Web Developer
63,83,91,38,21,38,58,3,7,10,GitHub,Node.js,Web Developer
58,85,93,47,34,37,53,4,7,9,Node.js,React,Web Developer
67,82,72,58,15,30,42,3,8,9,GitHub,HTML/CSS,Web Developer
54,78,94,45,43,40,53,6,7,4,HTML/CSS,Javascript,Web Developer
70,86,92,36,26,46,40,5,8,4,Javascript,HTML/CSS,Web Developer
60,87,85,60,29,49,51,6,9,9,HTML/CSS,GitHub,Web Developer
70,76,70,58,17,39,42,6,9,9,Angular,GitHub,Web Developer
67,85,84,57,37,30,51,5,8,8,GitHub,Node.js,Web Developer
61,75,71,50,28,40,45,3,8,5,Javascript,Angular,Web Developer
58,84,85,40,19,34,49,5,9,10,GitHub,HTML/CSS,Web Developer
70,79,73,36,40,33,55,4,8,5,Javascript,Node.js,Web Developer
68,83,86,47,31,48,60,3,7,6,Javascript,React,Web Developer
58,90,70,59,37,38,60,6,7,4,React,Node.js,Web Developer
67,90,91,55,30,32,56,5,7,5,GitHub,Node.js,Web Developer
69,81,74,48,23,50,52,6,7,9,Javascript,HTML/CSS,Web Developer
47,88,77,57,28,35,56,6,9,9,Angular,Node.js,Web Developer
66,76,92,42,20,47,58,4,9,5,Angular,GitHub,Web Developer
62,78,81,38,25,39,54,6,9,10,GitHub,Javascript,Web Developer
66,88,77,54,42,32,56,4,9,6,GitHub,React,Web Developer
57,76,77,57,42,30,42,6,9,5,GitHub,Node.js,Web Developer
62,89,92,59,24,32,58,3,9,9,HTML/CSS,Angular,Web Developer
66,90,91,41,29,36,47,5,7,7,Javascript,HTML/CSS,Web Developer
52,76,90,55,31,34,52,3,8,7,GitHub,Angular,Web Developer
49,86,83,53,42,49,45,5,8,7,React,Angular,Web Developer
51,78,73,42,44,43,53,5,7,10,React,Angular,Web Developer
61,79,83,42,40,33,46,6,7,6,Node.js,HTML/CSS,Web Developer
48,88,75,52,20,41,57,3,9,6,React,Javascript,Web Developer
64,90,71,53,16,38,43,3,9,10,Javascript,GitHub,Web Developer
58,82,78,50,31,39,45,4,8,4,React,HTML/CSS,Web Developer
55,84,82,43,30,42,44,3,8,9,Angular,HTML/CSS,Web Developer
55,84,74,51,32,38,52,6,7,6,GitHub,React,Web Developer
63,88,73,54,25,31,52,3,7,6,React,Node.js,Web Developer
55,90,81,36,29,33,46,4,7,5,Javascript,Node.js,Web Developer
69,87,87,40,15,34,57,5,8,6,GitHub,Node.js,Web Developer
84,88,70,62,77,64,63,8,7,3,Python,Pytorch,DATA Scientist
70,84,71,62,89,67,78,9,5,3,R,Tensorflow,DATA Scientist
82,78,66,58,88,71,67,9,6,1,Python,Deep Learning,DATA Scientist
81,85,57,64,85,83,64,9,6,4,Tensorflow,Python,DATA Scientist
70,79,56,64,89,67,65,6,7,3,Deep Learning,Pytorch,DATA Scientist
85,82,62,66,99,77,66,9,7,3,R,Pytorch,DATA Scientist
82,71,73,63,96,72,74,9,7,4,Deep Learning,Pytorch,DATA Scientist
77,90,64,56,88,71,74,6,6,1,Pytorch,R,DATA Scientist
75,70,59,69,91,66,65,7,5,3,Pytorch,Machine Learning,DATA Scientist
72,74,68,62,97,60,60,7,7,1,Python,Tensorflow,DATA Scientist
83,82,69,55,87,85,64,8,5,1,Pytorch,Deep Learning,DATA Scientist
72,77,74,59,90,63,80,9,6,4,Tensorflow,Deep Learning,DATA Scientist
71,71,64,56,81,80,74,6,7,4,Machine Learning,R,DATA Scientist
74,87,65,64,78,74,60,9,7,1,R,Python,DATA Scientist
85,89,70,56,91,72,63,8,5,1,Machine Learning,R,DATA Scientist
84,74,57,70,84,78,71,8,6,4,Machine Learning,Deep Learning,DATA Scientist
75,70,67,58,75,81,78,6,5,3,Tensorflow,Pytorch,DATA Scientist
73,86,59,62,86,60,70,6,6,2,Python,Tensorflow,DATA Scientist
85,70,67,58,96,85,74,7,6,2,Tensorflow,Deep Learning,DATA Scientist
82,84,70,65,92,82,70,9,6,4,Machine Learning,Tensorflow,DATA Scientist
72,74,73,60,87,82,65,7,6,4,Tensorflow,R,DATA Scientist
70,85,67,65,95,83,74,7,6,3,R,Pytorch,DATA Scientist
80,83,63,58,82,64,80,9,5,2,Deep Learning,Machine Learning,DATA Scientist
81,89,55,64,80,70,69,7,7,1,R,Deep Learning,DATA Scientist
82,82,65,70,86,82,76,7,4,3,R,Machine Learning,DATA Scientist
74,77,74,65,86,68,73,9,7,1,Machine Learning,Python,DATA Scientist
79,89,68,58,95,62,74,6,6,1,Tensorflow,Machine Learning,DATA Scientist
82,85,59,67,77,60,68,6,5,4,R,Deep Learning,DATA Scientist
72,72,66,59,86,67,79,7,4,3,R,Tensorflow,DATA Scientist
71,87,71,59,83,61,80,8,5,1,Python,Tensorflow,DATA Scientist
75,74,74,67,94,67,73,8,4,3,Deep Learning,Tensorflow,DATA Scientist
71,79,59,57,91,63,79,6,5,3,Tensorflow,Pytorch,DATA Scientist
80,70,72,57,97,76,71,9,4,1,Deep Learning,R,DATA Scientist
82,75,57,64,92,84,73,9,6,2,Pytorch,Deep Learning,DATA Scientist
78,73,59,58,85,60,79,8,7,2,Pytorch,Machine Learning,DATA Scientist
72,81,75,69,78,69,71,8,5,1,Deep Learning,Python,DATA Scientist
81,77,68,59,82,85,67,7,5,2,Tensorflow,Deep Learning,DATA Scientist
